,Unnamed: 0,host_listings_count,host_total_listings_count,neighbourhood_group_cleansed,latitude,longitude,accommodates,bathrooms,bedrooms,beds,minimum_nights,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,calendar_updated,availability_30,availability_60,availability_90,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,review_scores_rating,review_scores_accuracy,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value
2699,2699,15.0,30.0,,42.3468,-71.07111,2.0,1.2,1.0,1.5,1.0,28,1.0,1.0,731.0,731.0,1.0,731.0,,0,0,0,20.0,0.0,0.0,4.85,4.9,5.0,4.95,4.95,4.9
2700,2700,15.0,30.0,,42.34637,-71.06979,2.0,1.2,1.0,1.5,1.0,28,1.0,1.0,731.0,731.0,1.0,731.0,,0,0,0,89.0,0.0,0.0,4.67,4.69,4.87,4.79,4.83,4.52
2701,2701,15.0,30.0,,42.34707865245842,-71.07116013022076,2.0,1.2,1.0,1.5,1.0,28,1.0,1.0,731.0,731.0,1.0,731.0,,0,0,0,33.0,1.0,0.0,4.55,4.55,4.58,4.9,4.64,4.03
2702,2702,15.0,30.0,,42.34621,-71.07197,2.0,1.2,1.0,1.5,1.0,28,1.0,1.0,731.0,731.0,1.0,731.0,,0,0,0,23.0,0.0,0.0,4.57,4.61,4.84,4.73,4.79,4.41
2703,2703,15.0,30.0,,42.34635,-71.07183,2.0,1.2,1.0,1.5,1.0,28,1.0,1.0,731.0,731.0,1.0,731.0,,0,0,0,23.0,0.0,0.0,4.8,4.78,4.96,4.92,4.92,4.61
2704,2704,15.0,30.0,,42.34539074754755,-71.06998819543543,4.0,1.2,1.0,1.5,1.0,28,1.0,1.0,731.0,731.0,1.0,731.0,,0,0,0,23.0,1.0,0.0,4.86,4.83,4.91,4.85,4.85,4.76
2705,2705,15.0,30.0,,42.3450278305856,-71.07057079795524,2.0,1.2,1.0,1.5,1.0,28,1.0,1.0,731.0,731.0,1.0,731.0,,0,0,0,23.0,0.0,0.0,4.77,4.71,4.95,4.96,4.94,4.73
2706,2706,15.0,30.0,,42.3468,-71.07205,3.0,1.2,1.0,1.5,1.0,28,1.0,1.0,731.0,731.0,1.0,731.0,,0,0,0,23.0,3.0,0.0,4.77,4.78,4.93,4.87,4.85,4.59
2707,2707,15.0,30.0,,42.34708,-71.07122,2.0,1.2,1.0,1.5,1.0,28,1.0,1.0,731.0,731.0,1.0,731.0,,0,0,0,1.0,0.0,0.0,4.8,4.8,5.0,5.0,5.0,4.0
2708,2708,15.0,30.0,,42.34532,-71.07016,4.0,1.2,1.0,1.5,1.0,28,1.0,1.0,731.0,731.0,1.0,731.0,,0,0,0,6.0,0.0,0.0,4.67,5.0,5.0,5.0,4.83,4.83
2709,2709,15.0,30.0,,42.34692,-71.07184,2.0,1.2,1.0,1.5,1.0,28,1.0,1.0,731.0,731.0,1.0,731.0,,0,0,0,16.0,0.0,0.0,5.0,4.81,5.0,4.94,4.94,4.63
2710,2710,15.0,30.0,,42.34640429301171,-71.06976256891731,4.0,1.2,1.0,1.5,1.0,28,1.0,1.0,731.0,731.0,1.0,731.0,,0,0,0,6.0,0.0,0.0,4.83,4.67,5.0,5.0,5.0,5.0
2711,2711,15.0,30.0,,42.34483522266024,-71.07153939303058,2.0,1.2,1.0,1.5,1.0,28,1.0,1.0,731.0,731.0,1.0,731.0,,0,0,0,13.0,0.0,0.0,4.69,4.77,4.92,5.0,4.85,4.62
2712,2712,15.0,30.0,,42.34704,-71.07,4.0,1.2,1.0,1.5,1.0,28,1.0,1.0,731.0,731.0,1.0,731.0,,0,0,0,15.0,0.0,0.0,4.33,4.47,4.87,4.6,4.6,4.13
2713,2713,15.0,30.0,,42.34527891734742,-71.06977162573598,2.0,1.2,1.0,1.5,1.0,28,1.0,1.0,731.0,731.0,1.0,731.0,,0,0,0,7.0,0.0,0.0,4.86,4.86,5.0,5.0,4.86,4.86
2714,2714,5.0,6.0,,42.35331,-71.05882,2.8,1.2,1.3,1.5,13.6,360,12.7,13.1,1125.0,1125.0,14.5,1125.0,,0,0,0,11.0,1.0,0.0,4.36,4.73,4.73,4.91,4.8,4.36
2715,2715,2.0,2.0,,42.3651757086422,-71.03671754053205,4.0,1.0,2.0,2.0,1.0,29,1.0,1.0,1125.0,1125.0,1.0,1125.0,,23,53,83,136.0,7.4,0.3,4.97,4.96,4.94,4.99,4.89,4.87
2716,2716,1.0,1.0,,42.27585996935596,-71.07228684526291,2.8,1.2,1.3,1.5,4.0,28,2.0,4.0,1125.0,1125.0,3.6,1125.0,,22,52,82,22.0,13.0,2.0,4.91,4.82,4.95,5.0,4.77,4.73
2717,2717,7.0,10.0,,42.33302712736915,-71.08388925685023,4.0,1.2,2.0,2.0,1.0,365,1.0,1.0,365.0,365.0,1.0,365.0,,30,60,90,22.0,22.0,0.0,4.23,4.32,4.9,4.64,4.18,4.7
2718,2718,7.0,10.0,,42.27382,-71.07947,2.8,1.2,1.3,1.5,1.0,365,1.0,1.0,365.0,365.0,1.0,365.0,,30,60,90,0.0,0.0,0.0,4.8,4.8,4.9,4.9,4.8,4.7
2719,2719,176.0,37.8,,42.35123579502473,-71.14389077511913,1.0,1.2,1.3,1.5,13.6,180,12.7,13.1,180.0,180.0,14.5,180.0,,0,0,0,0.0,0.0,0.0,4.8,4.8,4.9,4.9,4.8,4.7
2720,2720,176.0,37.8,,42.356117767032025,-71.13229117198227,1.0,1.2,1.0,1.0,13.6,180,12.7,13.1,180.0,180.0,14.5,180.0,,26,56,86,0.0,0.0,0.0,4.8,4.8,4.9,4.9,4.8,4.7
2721,2721,75.0,78.0,,42.34950701821771,-71.09329788049406,6.0,2.0,3.0,3.0,1.0,365,1.0,5.0,365.0,365.0,2.9,365.0,,10,34,64,97.0,7.4,0.3,4.66,4.74,4.61,4.88,4.88,4.57
2722,2722,1.0,4.0,,42.289883,-71.1394402,6.0,1.0,3.0,1.5,2.0,1125,2.0,3.0,1125.0,1125.0,2.3,1125.0,,19,25,50,67.0,37.0,0.3,4.96,4.96,5.0,4.93,4.75,4.73
2723,2723,75.0,78.0,,42.35063833281663,-71.09297187157289,2.0,1.0,0.0,1.0,1.0,365,1.0,1.0,365.0,365.0,1.0,365.0,,0,0,0,0.0,0.0,0.0,4.8,4.8,4.9,4.9,4.8,4.7
2724,2724,1.0,1.0,,42.3164542232749,-71.10062603529886,2.0,1.0,1.0,1.0,3.0,3,1.0,3.0,3.0,3.0,2.7,3.0,,29,59,89,55.0,7.4,1.0,4.96,4.91,4.95,5.0,4.91,4.75
2725,2725,35.2,37.8,,42.3472723,-71.10130939999999,2.0,1.0,0.0,1.0,32.0,1125,31.0,13.1,1125.0,1125.0,34.7,1125.0,,0,0,0,0.0,0.0,0.0,4.8,4.8,4.9,4.9,4.8,4.7
2726,2726,35.2,37.8,,42.3441154,-71.0995393,4.0,1.0,2.0,2.0,32.0,1125,31.0,13.1,1125.0,1125.0,40.4,1125.0,,0,1,12,0.0,0.0,0.0,4.8,4.8,4.9,4.9,4.8,4.7
2727,2727,75.0,78.0,,42.35546,-71.06294,2.8,2.0,1.3,1.5,3.0,180,1.0,4.0,180.0,180.0,3.0,180.0,,5,23,50,81.0,7.4,0.3,4.79,4.84,4.86,4.94,4.83,4.63
2728,2728,176.0,37.8,,42.34798,-71.1,1.0,1.2,1.3,1.5,13.6,180,12.7,13.1,180.0,180.0,14.5,180.0,,0,18,48,0.0,0.0,0.0,4.8,4.8,4.9,4.9,4.8,4.7
2729,2729,3.0,11.0,,42.34263299743971,-71.06311311808622,5.0,2.0,2.0,2.0,29.0,365,29.0,29.0,365.0,365.0,29.0,365.0,,30,60,90,4.0,0.0,0.0,5.0,5.0,5.0,5.0,4.5,4.5
2730,2730,8.0,32.0,,42.2941174,-71.11704639999999,2.8,1.2,1.3,1.5,30.0,365,2.0,30.0,365.0,365.0,7.1,365.0,,16,17,43,50.0,33.0,1.0,4.92,4.86,4.94,4.94,4.62,4.86
2731,2731,73.0,135.0,,42.3313639347081,-71.05325524880553,2.0,1.2,1.0,1.5,29.0,1125,29.0,29.0,1125.0,1125.0,29.0,1125.0,,8,24,39,3.0,1.0,0.0,4.8,4.8,4.9,4.9,4.8,4.7
2732,2732,162.0,226.0,,42.38600558748402,-71.00720616839854,2.8,2.0,3.0,1.5,29.0,365,29.0,29.0,365.0,365.0,29.0,365.0,,6,36,63,44.0,0.0,0.0,4.82,4.82,4.68,4.89,4.7,4.66
2733,2733,1.0,1.0,,42.279007146693225,-71.09426341045074,2.8,2.0,3.0,1.5,2.0,1125,2.0,2.0,1125.0,1125.0,2.0,1125.0,,18,48,78,22.0,13.0,0.0,5.0,5.0,5.0,5.0,4.82,5.0
2734,2734,67.0,75.0,,42.35884411390937,-71.05492076260008,2.0,1.0,1.0,1.0,1.0,365,1.0,4.0,365.0,365.0,2.9,365.0,,19,46,76,110.0,7.4,0.3,4.79,4.85,4.9,4.87,4.92,4.65
2735,2735,75.0,78.0,,42.34974,-71.06737,2.0,1.0,1.0,1.0,29.0,365,29.0,29.0,365.0,365.0,29.0,365.0,,9,38,68,39.0,0.0,0.0,4.79,4.77,4.95,4.97,4.74,4.64
2736,2736,75.0,78.0,,42.35918176984304,-71.05380096814993,2.0,1.0,1.0,1.0,1.0,1125,1.0,4.0,1125.0,1125.0,2.9,1125.0,,22,52,82,68.0,40.0,1.0,4.74,4.78,4.97,4.99,4.9,4.71
2737,2737,17.0,24.0,,42.36625276180515,-71.06517901518792,5.0,2.0,2.0,3.0,29.0,365,29.0,29.0,365.0,365.0,29.0,365.0,,30,60,90,1.0,0.0,0.0,5.0,4.8,5.0,4.9,5.0,4.0
2738,2738,1.0,1.0,,42.314918197821875,-71.0556744600529,2.0,1.0,1.0,1.0,29.0,120,29.0,29.0,120.0,120.0,29.0,120.0,,9,39,69,1.0,1.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0
2739,2739,1.0,1.0,,42.37108,-71.03437,3.0,1.0,1.0,0.0,1.0,5,1.0,3.0,5.0,5.0,2.6,5.0,,18,36,57,69.0,23.0,0.0,4.94,4.88,4.9,5.0,4.75,4.81
2740,2740,1.0,1.0,,42.311212515871865,-71.06428632993537,2.8,1.0,3.0,1.5,2.0,28,2.0,2.0,1125.0,1125.0,2.0,1125.0,,0,0,0,26.0,21.0,0.0,4.88,5.0,4.92,5.0,4.35,4.62
2741,2741,1.0,1.0,,42.33647,-71.04719,7.0,1.2,3.0,1.5,2.0,365,2.0,2.0,365.0,365.0,2.0,365.0,,0,0,0,69.0,23.0,0.0,4.94,4.97,4.99,5.0,4.93,4.84
2742,2742,7.0,8.0,,42.28978,-71.13582,4.0,1.0,2.0,2.0,1.0,365,3.0,4.0,365.0,365.0,3.2,365.0,,14,44,62,36.0,21.0,1.0,4.81,4.86,4.94,4.92,4.83,4.83
2743,2743,1.0,1.0,,42.31381,-71.08926,2.8,1.2,1.3,1.5,2.0,1125,2.0,2.0,1125.0,1125.0,2.0,1125.0,,18,48,76,22.0,22.0,2.0,5.0,5.0,5.0,5.0,4.68,4.95
2744,2744,5.0,13.0,,42.375350678776904,-71.0317023632275,3.0,1.2,1.0,1.5,29.0,365,29.0,29.0,365.0,365.0,29.0,365.0,,0,0,0,36.0,0.0,0.0,4.31,4.8,4.9,4.9,4.39,4.06
2745,2745,35.2,37.8,,42.3475057,-71.1010258,2.0,1.0,1.0,1.0,32.0,1125,31.0,13.1,1125.0,1125.0,37.5,1125.0,,30,60,90,0.0,0.0,0.0,4.8,4.8,4.9,4.9,4.8,4.7
2746,2746,3.0,5.0,,42.35876437680328,-71.06911858788247,3.0,1.0,1.0,1.0,29.0,365,29.0,29.0,1125.0,1125.0,29.0,1125.0,,30,60,90,0.0,0.0,0.0,4.8,4.8,4.9,4.9,4.8,4.7
2747,2747,2.0,5.0,,42.34728547045484,-71.10381530571021,2.0,1.0,1.0,1.0,7.0,1125,7.0,7.0,1125.0,1125.0,7.0,1125.0,,0,4,34,4.0,0.0,0.0,5.0,5.0,4.75,5.0,5.0,4.75
2748,2748,1.0,1.0,,42.28312,-71.09187,2.0,1.0,1.0,1.0,1.0,1125,1.0,1.0,1125.0,1125.0,1.0,1125.0,,0,0,0,53.0,24.0,0.0,4.83,4.87,4.85,4.89,4.35,4.79
2749,2749,3.0,4.0,,42.3140755,-71.05715889999999,1.0,1.0,1.0,1.0,29.0,1125,29.0,29.0,1125.0,1125.0,29.0,1125.0,,30,60,90,3.0,1.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0
2750,2750,6.0,7.0,,42.3305506,-71.0581754,2.0,1.2,1.3,1.5,3.0,29,3.0,3.0,1125.0,1125.0,3.0,1125.0,,0,0,0,34.0,12.0,0.0,4.68,4.71,4.79,4.76,4.5,4.76
2751,2751,1.0,1.0,,42.29362,-71.13868,5.0,1.0,2.0,2.0,1.0,28,1.0,3.0,1125.0,1125.0,1.5,1125.0,,8,8,8,62.0,32.0,2.0,5.0,4.97,4.97,5.0,4.87,4.87
2752,2752,1.0,1.0,,42.36971097877554,-71.04019015026245,6.0,2.0,3.0,3.0,2.0,1125,2.0,2.0,1125.0,1125.0,2.0,1125.0,,15,35,55,38.0,18.0,0.0,4.76,4.71,4.92,4.95,4.63,4.63
2753,2753,1.0,1.0,,42.3263693,-71.0918622,6.0,1.5,3.0,1.5,29.0,1125,29.0,29.0,1125.0,1125.0,29.0,1125.0,,18,48,78,1.0,1.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0
2754,2754,2.0,2.0,,42.37930140632935,-71.06538013831026,2.8,1.2,1.3,1.5,29.0,365,29.0,29.0,365.0,365.0,29.0,365.0,,28,58,88,1.0,0.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0
2755,2755,7.0,10.0,,42.283682954683336,-71.07296703274152,6.0,2.0,3.0,3.0,1.0,365,1.0,1.0,1125.0,1125.0,1.0,1125.0,,30,60,90,37.0,15.0,1.0,4.86,4.89,5.0,4.97,4.43,4.68
2756,2756,4.0,9.0,,42.3349257,-71.0449714,2.8,1.2,1.3,1.5,2.0,45,2.0,3.0,1125.0,1125.0,2.7,1125.0,,21,45,66,63.0,38.0,0.3,4.95,4.98,5.0,5.0,4.98,4.86
2757,2757,1.0,1.0,,42.2786954,-71.11786239999999,4.0,1.5,2.0,2.0,3.0,1125,3.0,3.0,1125.0,1125.0,3.0,1125.0,,17,47,77,41.0,19.0,1.0,4.88,4.95,4.93,4.95,4.44,4.83
2758,2758,1.0,1.0,,42.31914890858806,-71.0543593840498,2.0,1.0,1.0,1.0,29.0,365,29.0,29.0,365.0,365.0,29.0,365.0,,29,59,89,1.0,0.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0
2759,2759,162.0,226.0,,42.30945530884786,-71.05278630616118,4.0,1.5,2.0,2.0,1.0,365,1.0,5.0,365.0,365.0,4.7,365.0,,4,14,44,85.0,44.0,1.0,4.62,4.79,4.84,4.84,4.72,4.52
2760,2760,162.0,226.0,,42.31142978630603,-71.05275229990548,4.0,1.5,2.0,2.0,1.0,365,1.0,5.0,365.0,365.0,4.7,365.0,,9,27,57,75.0,42.0,1.0,4.59,4.79,4.71,4.73,4.68,4.52
2761,2761,1.0,1.0,,42.30589,-71.10483,1.0,1.2,1.3,1.5,29.0,365,29.0,29.0,365.0,365.0,29.0,365.0,,0,0,0,3.0,0.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0
2762,2762,7.0,10.0,,42.28307,-71.07269,2.0,1.0,1.0,1.0,1.0,365,1.0,1.0,1125.0,1125.0,1.0,1125.0,,30,60,90,0.0,0.0,0.0,4.8,4.8,4.9,4.9,4.8,4.7
2763,2763,1.0,1.0,,42.28877,-71.05672,5.0,1.0,2.0,2.0,2.0,29,2.0,2.0,1125.0,1125.0,2.0,1125.0,,12,12,12,45.0,21.0,0.0,4.8,4.78,4.87,4.96,4.56,4.71
2764,2764,21.0,23.0,,42.30792251715304,-71.06957950762751,2.8,2.0,1.3,1.5,2.0,28,1.0,2.0,28.0,1125.0,1.4,402.8,,18,42,65,59.0,27.0,0.0,4.69,4.71,4.9,4.92,4.34,4.63
2765,2765,3.0,3.0,,42.292908,-71.0629855,2.0,1.0,1.0,1.0,1.0,10,1.0,1.0,10.0,10.0,1.0,10.0,,10,40,70,23.0,7.4,0.3,4.98,4.99,4.99,4.98,4.76,4.94
2766,2766,12.0,22.0,,42.32263152894531,-71.10684266497502,2.0,1.2,1.3,1.5,29.0,1125,29.0,29.0,1125.0,1125.0,29.0,1125.0,,12,12,12,7.0,0.0,0.0,4.86,4.86,4.86,5.0,4.57,4.29
2767,2767,12.0,22.0,,42.32426,-71.10649,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,,11,11,11,18.0,11.0,0.0,4.89,4.89,4.94,4.94,4.94,4.83
2768,2768,12.0,22.0,,42.32406084251169,-71.10620076790872,2.0,1.0,1.0,1.0,2.0,1125,2.0,2.0,2.0,1125.0,2.0,1114.9,,26,56,86,9.0,4.0,0.0,4.89,4.67,4.89,5.0,4.56,4.67
2769,2769,12.0,22.0,,42.322831882394354,-71.10689356332537,1.0,1.0,1.0,1.0,29.0,1125,29.0,29.0,1125.0,1125.0,29.0,1125.0,,29,59,70,8.0,2.0,0.0,4.88,4.88,4.88,4.75,4.75,4.38
2770,2770,1.0,1.0,,42.34111233139622,-71.07471588434498,1.0,1.0,1.0,1.0,30.0,365,30.0,30.0,365.0,365.0,30.0,365.0,,0,3,33,9.0,5.0,0.0,4.89,5.0,4.89,5.0,5.0,4.89
2771,2771,75.0,78.0,,42.34081347370269,-71.1012587845715,2.0,1.0,0.0,1.0,1.0,365,1.0,1.0,365.0,365.0,1.0,365.0,,0,0,0,0.0,0.0,0.0,4.8,4.8,4.9,4.9,4.8,4.7
2772,2772,2.0,3.0,,42.346290889505525,-71.13905865887527,4.0,1.2,2.0,1.5,13.6,365,12.7,13.1,365.0,365.0,14.5,365.0,,30,60,90,0.0,0.0,0.0,4.8,4.8,4.9,4.9,4.8,4.7
2773,2773,12.0,22.0,,42.32423384964981,-71.10645147677121,4.0,1.0,2.0,2.0,3.0,365,3.0,3.0,365.0,365.0,3.0,365.0,,30,60,90,0.0,0.0,0.0,4.8,4.8,4.9,4.9,4.8,4.7
2774,2774,21.0,28.0,,42.32136235398295,-71.05950816707173,2.0,1.0,1.0,1.0,31.0,365,31.0,31.0,365.0,365.0,31.0,365.0,,30,60,90,1.0,1.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0
2775,2775,1.0,1.0,,42.3672321,-71.0383392,4.0,1.0,2.0,2.0,1.0,365,1.0,1.0,1125.0,1125.0,1.0,1125.0,,8,8,14,115.0,7.4,0.3,4.97,4.94,4.97,4.99,4.93,4.85
2776,2776,3.0,3.0,,42.317710297890656,-71.05689192691577,1.0,1.0,1.0,1.0,29.0,59,29.0,29.0,1125.0,1125.0,29.0,1125.0,,30,60,90,7.0,4.0,1.0,4.86,5.0,4.86,5.0,4.71,4.71
2777,2777,21.0,28.0,,42.32121927779309,-71.05758894719567,2.0,1.0,1.0,1.0,30.0,365,30.0,30.0,365.0,365.0,30.0,365.0,,30,60,90,2.0,1.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0
2778,2778,1.0,1.0,,42.3509,-71.14514,6.0,2.0,3.0,1.5,1.0,62,1.0,1.0,60.0,62.0,1.0,61.6,,11,39,66,72.0,41.0,0.0,4.99,5.0,4.97,5.0,4.93,4.9
2779,2779,21.0,28.0,,42.31936111146322,-71.0576935235636,3.0,1.0,0.0,1.0,31.0,365,31.0,31.0,365.0,365.0,31.0,365.0,,30,60,90,4.0,1.0,0.0,4.75,4.75,4.75,5.0,4.75,4.5
2780,2780,35.2,37.8,,42.3439382,-71.0638329,2.0,1.0,1.0,1.0,32.0,1125,31.0,13.1,1125.0,1125.0,38.4,1125.0,,9,9,9,0.0,0.0,0.0,4.8,4.8,4.9,4.9,4.8,4.7
2781,2781,3.0,4.0,,42.32559,-71.06459,1.0,1.0,1.0,1.0,29.0,90,29.0,29.0,90.0,90.0,29.0,90.0,,9,39,69,21.0,2.0,0.0,4.38,4.38,4.9,4.9,4.8,4.15
2782,2782,1.0,2.0,,42.30335,-71.07435,2.0,1.2,1.0,1.5,1.0,365,1.0,30.0,365.0,365.0,9.2,365.0,,0,0,0,73.0,33.0,0.0,4.92,4.9,4.9,4.84,4.48,4.77
2783,2783,35.2,37.8,,42.3452369,-71.0639399,2.0,1.0,1.0,1.0,32.0,1125,31.0,13.1,1125.0,1125.0,38.2,1125.0,,0,0,0,0.0,0.0,0.0,4.8,4.8,4.9,4.9,4.8,4.7
2784,2784,35.2,37.8,,42.3311374,-71.0469214,2.0,1.2,1.0,1.5,32.0,1125,31.0,13.1,1125.0,1125.0,37.8,1125.0,,0,0,0,1.0,0.0,0.0,4.8,4.8,4.9,4.9,5.0,4.7
2785,2785,5.0,6.0,,42.34268619963691,-71.07805605844173,6.0,1.2,3.0,3.0,3.0,365,3.0,3.0,1125.0,1125.0,3.0,1125.0,,21,21,21,17.0,10.0,0.0,5.0,5.0,5.0,5.0,5.0,4.82
2786,2786,22.0,22.0,,42.3469948,-71.1452694,5.0,1.0,1.0,2.0,29.0,365,1.0,3.0,1125.0,1125.0,2.6,1125.0,,4,31,61,21.0,13.0,2.0,4.81,4.81,4.86,4.76,4.9,4.71
2787,2787,1.0,1.0,,42.3174128778811,-71.05315949767828,2.8,1.2,1.3,1.5,2.0,27,2.0,2.0,1125.0,1125.0,2.0,1125.0,,0,0,0,47.0,20.0,0.0,4.68,4.74,4.85,4.87,4.7,4.57
2788,2788,2.0,3.0,,42.36017770501304,-71.06564076074733,4.0,1.0,1.0,2.0,2.0,27,2.0,2.0,27.0,27.0,2.0,27.0,,18,48,75,96.0,7.4,0.3,4.75,4.83,4.74,4.89,4.93,4.67
2789,2789,2.0,3.0,,42.36003164153384,-71.06746991939835,2.0,1.0,1.0,1.0,2.0,27,2.0,2.0,27.0,27.0,2.0,27.0,,14,41,60,124.0,7.4,0.3,4.81,4.88,4.83,4.94,4.93,4.67
2790,2790,23.0,36.0,,42.35039487296866,-71.09370635747206,2.0,1.0,0.0,1.0,1.0,1125,1.0,20.0,1125.0,1125.0,6.0,1125.0,,0,0,0,65.0,35.0,0.3,4.77,4.86,4.95,4.92,4.91,4.68
2791,2791,33.0,155.0,,42.34083,-71.0799,2.0,1.0,0.0,1.0,1.0,14,1.0,5.0,14.0,14.0,4.2,14.0,,18,48,78,5.0,5.0,0.0,4.6,5.0,5.0,5.0,5.0,4.8
2792,2792,100.0,143.0,,42.34594,-71.06483,4.0,2.0,2.0,3.0,29.0,365,29.0,29.0,1125.0,1125.0,29.0,1125.0,,0,29,59,10.0,2.0,0.0,5.0,5.0,4.9,4.8,4.9,4.0
2793,2793,22.0,22.0,,42.3479569,-71.1451158,4.0,1.0,1.0,2.0,29.0,1125,1.0,3.0,1125.0,1125.0,2.6,1125.0,,5,5,20,71.0,38.0,2.0,4.9,4.81,4.8,4.96,4.86,4.73
2794,2794,1.0,1.0,,42.29059,-71.1,4.0,2.0,3.0,2.0,13.6,90,12.7,13.1,1125.0,1125.0,14.5,1125.0,,30,60,90,0.0,0.0,0.0,4.8,4.8,4.9,4.9,4.8,4.7
2795,2795,2.0,2.0,,42.33467151684205,-71.08334665548122,7.0,1.2,3.0,1.5,2.0,365,1.0,2.0,1125.0,1125.0,2.0,1125.0,,7,33,57,115.0,7.4,0.3,4.97,4.96,5.0,4.97,4.63,4.83
2796,2796,19.0,19.0,,42.333891348395305,-71.1064474663934,2.0,1.0,0.0,1.0,2.0,60,2.0,2.0,1125.0,1125.0,2.0,1125.0,,4,4,7,35.0,35.0,0.0,4.74,4.71,4.94,4.8,4.77,4.4
2797,2797,19.0,19.0,,42.33285,-71.10488,2.0,1.2,1.3,1.5,2.0,60,2.0,2.0,1125.0,1125.0,2.0,1125.0,,20,50,80,69.0,45.0,0.0,4.81,4.86,4.96,4.94,4.8,4.49
2798,2798,2.0,2.0,,42.33734830810711,-71.07831660658121,1.0,1.0,1.0,1.0,29.0,57,29.0,29.0,57.0,57.0,29.0,57.0,,30,60,90,10.0,1.0,0.0,5.0,5.0,5.0,5.0,4.8,4.9
2799,2799,1.0,1.0,,42.29281338323787,-71.13442631838394,2.8,1.5,1.3,1.5,3.0,1125,3.0,3.0,1125.0,1125.0,3.0,1125.0,,5,5,5,1.0,0.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0
2800,2800,16.0,17.0,,42.37208846607587,-71.06310994800023,4.0,1.0,2.0,2.0,29.0,1125,29.0,29.0,1125.0,1125.0,29.0,1125.0,,29,59,89,4.0,3.0,0.0,4.8,4.8,4.9,4.9,4.75,4.7
2801,2801,17.0,24.0,,42.35446104030684,-71.06227778589717,5.0,2.0,2.0,3.0,29.0,365,29.0,29.0,365.0,365.0,29.0,365.0,,30,60,90,0.0,0.0,0.0,4.8,4.8,4.9,4.9,4.8,4.7
2802,2802,17.0,24.0,,42.35662505118002,-71.05963425223729,6.0,1.2,2.0,3.0,29.0,365,29.0,29.0,365.0,365.0,29.0,365.0,,30,60,90,0.0,0.0,0.0,4.8,4.8,4.9,4.9,4.8,4.7
2803,2803,1.0,1.0,,42.3295,-71.05785,2.0,1.0,1.0,1.0,30.0,365,30.0,30.0,365.0,365.0,30.0,365.0,,23,43,43,0.0,0.0,0.0,4.8,4.8,4.9,4.9,4.8,4.7
2804,2804,21.0,28.0,,42.31941973770849,-71.05791710297277,2.0,1.0,1.0,1.0,31.0,365,31.0,31.0,365.0,365.0,31.0,365.0,,30,60,90,0.0,0.0,0.0,4.8,4.8,4.9,4.9,4.8,4.7
2805,2805,1.0,4.0,,42.37885436946893,-71.0319274351848,2.0,1.0,1.0,1.0,1.0,29,1.0,1.0,29.0,29.0,1.0,29.0,,30,60,90,37.0,21.0,0.0,4.86,4.86,4.84,4.92,4.68,4.84
2806,2806,2.0,6.0,,42.336180098174786,-71.02861688707804,2.0,1.0,1.0,1.0,1.0,200,1.0,4.0,200.0,200.0,1.1,200.0,,30,39,58,37.0,37.0,0.0,5.0,5.0,5.0,5.0,4.97,4.92
2807,2807,1.0,3.0,,42.31051,-71.11619,4.0,1.5,2.0,2.0,29.0,365,29.0,29.0,365.0,365.0,29.0,365.0,,18,48,78,0.0,0.0,0.0,4.8,4.8,4.9,4.9,4.8,4.7
2808,2808,25.0,26.0,,42.3194004182431,-71.05758102174532,2.0,1.0,1.0,1.0,29.0,365,29.0,29.0,365.0,365.0,29.0,365.0,,30,60,90,1.0,0.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0
2809,2809,1.0,2.0,,42.31445,-71.09751,5.0,2.0,3.0,3.0,2.0,7,2.0,2.0,7.0,7.0,2.0,7.0,,24,54,84,8.0,4.0,0.0,5.0,5.0,5.0,5.0,4.63,4.88
2810,2810,35.2,37.8,,42.348645,-71.0793489,2.0,1.0,0.0,1.0,32.0,1125,31.0,13.1,1125.0,1125.0,39.3,1125.0,,2,2,32,0.0,0.0,0.0,4.8,4.8,4.9,4.9,4.8,4.7
2811,2811,1.0,1.0,,42.2905563,-71.0523528,6.0,1.0,2.0,3.0,1.0,1125,2.0,2.0,1125.0,1125.0,2.0,1125.0,,20,46,71,48.0,14.0,0.3,4.71,4.75,4.87,4.88,4.71,4.71
2812,2812,176.0,37.8,,42.33339,-71.10125,1.0,1.2,1.3,1.0,13.6,365,12.7,13.1,365.0,365.0,14.5,365.0,,0,0,0,0.0,0.0,0.0,4.8,4.8,4.9,4.9,4.8,4.7
